afrikaans-afribooms-ud-2.10-220711:af_afribooms-ud-2.10-220711:af:afr,udpipe/udpipe2-ud-2.10-220711/af_afribooms-ud-2.10-220711.model,af_afribooms,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
korean-kaist-ud-2.10-220711:ko_kaist-ud-2.10-220711:ko:kor,udpipe/udpipe2-ud-2.10-220711/ko_all-ud-2.10-220711.model,ko_kaist,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
korean-gsd-ud-2.10-220711:ko_gsd-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ko_all-ud-2.10-220711.model,ko_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-ittb-ud-2.10-220711:la_ittb-ud-2.10-220711:la:lat,udpipe/udpipe2-ud-2.10-220711/la_ittb-ud-2.10-220711.model,la_ittb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-llct-ud-2.10-220711:la_llct-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_llct-ud-2.10-220711.model,la_llct,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-perseus-ud-2.10-220711:la_perseus-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_all-ud-2.10-220711.model,la_perseus,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-proiel-ud-2.10-220711:la_proiel-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_proiel-ud-2.10-220711.model,la_proiel,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-udante-ud-2.10-220711:la_udante-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_all-ud-2.10-220711.model,la_udante,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latvian-lvtb-ud-2.10-220711:lv_lvtb-ud-2.10-220711:lv:lav,udpipe/udpipe2-ud-2.10-220711/lv_lvtb-ud-2.10-220711.model,lv_lvtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
lithuanian-alksnis-ud-2.10-220711:lt_alksnis-ud-2.10-220711:lt:lit,udpipe/udpipe2-ud-2.10-220711/lt_all-ud-2.10-220711.model,lt_alksnis,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
lithuanian-hse-ud-2.10-220711:lt_hse-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/lt_all-ud-2.10-220711.model,lt_hse,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
maltese-mudt-ud-2.10-220711:mt_mudt-ud-2.10-220711:mt:mlt,udpipe/udpipe2-ud-2.10-220711/mt_mudt-ud-2.10-220711.model,mt_mudt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
marathi-ufal-ud-2.10-220711:mr_ufal-ud-2.10-220711:mr:mar,udpipe/udpipe2-ud-2.10-220711/mr_ufal-ud-2.10-220711.model,mr_ufal,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
naija-nsc-ud-2.10-220711:pcm_nsc-ud-2.10-220711:pcm,udpipe/udpipe2-ud-2.10-220711/pcm_nsc-ud-2.10-220711.model,pcm_nsc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
north_sami-giella-ud-2.10-220711:sme_giella-ud-2.10-220711:se:sme,udpipe/udpipe2-ud-2.10-220711/sme_giella-ud-2.10-220711.model,sme_giella,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-bokmaal-ud-2.10-220711:no_bokmaal-ud-2.10-220711:nb:nob,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_bokmaal,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-nynorsk-ud-2.10-220711:no_nynorsk-ud-2.10-220711:nn:nno,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_nynorsk,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-nynorsklia-ud-2.10-220711:no_nynorsklia-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_nynorsklia,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_church_slavonic-proiel-ud-2.10-220711:cu_proiel-ud-2.10-220711:cu:chu,udpipe/udpipe2-ud-2.10-220711/cu_proiel-ud-2.10-220711.model,cu_proiel,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_french-srcmf-ud-2.10-220711:fro_srcmf-ud-2.10-220711:fro,udpipe/udpipe2-ud-2.10-220711/fro_srcmf-ud-2.10-220711.model,fro_srcmf,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_russian-torot-ud-2.10-220711:orv_torot-ud-2.10-220711:orv,udpipe/udpipe2-ud-2.10-220711/orv_all-ud-2.10-220711.model,orv_torot,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_russian-rnc-ud-2.10-220711:orv_rnc-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/orv_all-ud-2.10-220711.model,orv_rnc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_east_slavic-birchbark-ud-2.10-220711:orv_birchbark-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/orv_all-ud-2.10-220711.model,orv_birchbark,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
persian-perdt-ud-2.10-220711:fa_perdt-ud-2.10-220711:fa:fas:per,udpipe/udpipe2-ud-2.10-220711/fa_all-ud-2.10-220711.model,fa_perdt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
persian-seraji-ud-2.10-220711:fa_seraji-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fa_all-ud-2.10-220711.model,fa_seraji,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
polish-pdb-ud-2.10-220711:pl_pdb-ud-2.10-220711:pl:pol,udpipe/udpipe2-ud-2.10-220711/pl_all-ud-2.10-220711.model,pl_pdb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
polish-lfg-ud-2.10-220711:pl_lfg-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/pl_all-ud-2.10-220711.model,pl_lfg,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
pomak-philotis-ud-2.10-220711:qpm_philotis-ud-2.10-220711:qpm,udpipe/udpipe2-ud-2.10-220711/qpm_philotis-ud-2.10-220711.model,qpm_philotis,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
portuguese-gsd-ud-2.10-220711:pt_gsd-ud-2.10-220711:pt:por,udpipe/udpipe2-ud-2.10-220711/pt_all-ud-2.10-220711.model,pt_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
portuguese-bosque-ud-2.10-220711:pt_bosque-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/pt_all-ud-2.10-220711.model,pt_bosque,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
romanian-nonstandard-ud-2.10-220711:ro_nonstandard-ud-2.10-220711:ro:ron:rum,udpipe/udpipe2-ud-2.10-220711/ro_all-ud-2.10-220711.model,ro_nonstandard,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
romanian-rrt-ud-2.10-220711:ro_rrt-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ro_all-ud-2.10-220711.model,ro_rrt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
romanian-simonero-ud-2.10-220711:ro_simonero-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ro_all-ud-2.10-220711.model,ro_simonero,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
russian-syntagrus-ud-2.10-220711:ru_syntagrus-ud-2.10-220711:ru:rus,udpipe/udpipe2-ud-2.10-220711/ru_all-ud-2.10-220711.model,ru_syntagrus,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
russian-gsd-ud-2.10-220711:ru_gsd-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ru_all-ud-2.10-220711.model,ru_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
russian-taiga-ud-2.10-220711:ru_taiga-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ru_all-ud-2.10-220711.model,ru_taiga,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
sanskrit-vedic-ud-2.10-220711:sa_vedic-ud-2.10-220711:sa:vsn,udpipe/udpipe2-ud-2.10-220711/sa_vedic-ud-2.10-220711.model,sa_vedic,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
scottish_gaelic-arcosg-ud-2.10-220711:gd_arcosg-ud-2.10-220711:gd:gla,udpipe/udpipe2-ud-2.10-220711/gd_arcosg-ud-2.10-220711.model,gd_arcosg,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
serbian-set-ud-2.10-220711:sr_set-ud-2.10-220711:sr:srp,udpipe/udpipe2-ud-2.10-220711/sr_set-ud-2.10-220711.model,sr_set,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
slovak-snk-ud-2.10-220711:sk_snk-ud-2.10-220711:sk:slk:slo,udpipe/udpipe2-ud-2.10-220711/sk_snk-ud-2.10-220711.model,sk_snk,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
slovenian-ssj-ud-2.10-220711:sl_ssj-ud-2.10-220711:sl:slv,udpipe/udpipe2-ud-2.10-220711/sl_all-ud-2.10-220711.model,sl_ssj,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
slovenian-sst-ud-2.10-220711:sl_sst-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/sl_all-ud-2.10-220711.model,sl_sst,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
spanish-ancora-ud-2.10-220711:es_ancora-ud-2.10-220711:es:spa,udpipe/udpipe2-ud-2.10-220711/es_all-ud-2.10-220711.model,es_ancora,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
spanish-gsd-ud-2.10-220711:es_gsd-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/es_all-ud-2.10-220711.model,es_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
swedish-talbanken-ud-2.10-220711:sv_talbanken-ud-2.10-220711:sv:swe,udpipe/udpipe2-ud-2.10-220711/sv_all-ud-2.10-220711.model,sv_talbanken,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
swedish-lines-ud-2.10-220711:sv_lines-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/sv_all-ud-2.10-220711.model,sv_lines,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
tamil-ttb-ud-2.10-220711:ta_ttb-ud-2.10-220711:ta:tam,udpipe/udpipe2-ud-2.10-220711/ta_ttb-ud-2.10-220711.model,ta_ttb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
telugu-mtg-ud-2.10-220711:te_mtg-ud-2.10-220711:te:tel,udpipe/udpipe2-ud-2.10-220711/te_mtg-ud-2.10-220711.model,te_mtg,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-boun-ud-2.10-220711:tr_boun-ud-2.10-220711:tr:tur,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_boun,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-atis-ud-2.10-220711:tr_atis-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_atis,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-framenet-ud-2.10-220711:tr_framenet-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_framenet,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-imst-ud-2.10-220711:tr_imst-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_imst,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-kenet-ud-2.10-220711:tr_kenet-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_kenet,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-penn-ud-2.10-220711:tr_penn-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_penn,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish-tourism-ud-2.10-220711:tr_tourism-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/tr_all-ud-2.10-220711.model,tr_tourism,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
turkish_german-sagt-ud-2.10-220711:qtd_sagt-ud-2.10-220711:qtd,udpipe/udpipe2-ud-2.10-220711/qtd_sagt-ud-2.10-220711.model,qtd_sagt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
ukrainian-iu-ud-2.10-220711:uk_iu-ud-2.10-220711:uk:ukr,udpipe/udpipe2-ud-2.10-220711/uk_iu-ud-2.10-220711.model,uk_iu,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
urdu-udtb-ud-2.10-220711:ur_udtb-ud-2.10-220711:ur:urd,udpipe/udpipe2-ud-2.10-220711/ur_udtb-ud-2.10-220711.model,ur_udtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
uyghur-udt-ud-2.10-220711:ug_udt-ud-2.10-220711:ug:uig,udpipe/udpipe2-ud-2.10-220711/ug_udt-ud-2.10-220711.model,ug_udt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
vietnamese-vtb-ud-2.10-220711:vi_vtb-ud-2.10-220711:vi:vie,udpipe/udpipe2-ud-2.10-220711/vi_vtb-ud-2.10-220711.model,vi_vtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
welsh-ccg-ud-2.10-220711:cy_ccg-ud-2.10-220711:cy:wel:cym,udpipe/udpipe2-ud-2.10-220711/cy_ccg-ud-2.10-220711.model,cy_ccg,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
western_armenian-armtdp-ud-2.10-220711:hyw_armtdp-ud-2.10-220711:hyw,udpipe/udpipe2-ud-2.10-220711/hyw_armtdp-ud-2.10-220711.model,hyw_armtdp,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
wolof-wtb-ud-2.10-220711:wo_wtb-ud-2.10-220711:wo:wol:wof,udpipe/udpipe2-ud-2.10-220711/wo_wtb-ud-2.10-220711.model,wo_wtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models